,"Time      (s) efficiency_1,000e+00","Thrust    (N) efficiency_1,000e+00"
4348,4.347999999999787,3460.5170416681926
4349,4.348999999999787,3460.42457584193
4350,4.349999999999787,3460.33210923801
4351,4.350999999999788,3460.23964185628
4352,4.351999999999788,3460.1471736965777
4353,4.352999999999788,3460.054704758762
4354,4.353999999999789,3459.962235042666
4355,4.354999999999789,3459.869764548152
4356,4.355999999999789,3459.777293275068
4357,4.35699999999979,3459.6848212232644
4358,4.35799999999979,3459.592348392574
4359,4.35899999999979,3459.4998747828613
4360,4.359999999999791,3459.4074003939663
4361,4.360999999999791,3459.314925225723
4362,4.361999999999791,3459.2224492780074
4363,4.362999999999792,3459.129972550651
4364,4.363999999999792,3459.037495043497
4365,4.364999999999792,3458.945016756401
4366,4.365999999999793,3458.852537689201
4367,4.366999999999793,3458.760057841764
4368,4.367999999999793,3458.667577213907
4369,4.368999999999794,3458.5750958055064
4370,4.369999999999794,3458.482613616391
4371,4.370999999999794,3458.3901306464068
4372,4.371999999999795,3458.297646895412
4373,4.372999999999795,3458.2051623632497
4374,4.373999999999795,3458.112677049756
4375,4.374999999999796,3458.0201909547927
4376,4.375999999999796,3457.9277040781885
4377,4.376999999999796,3457.835216419805
4378,4.377999999999797,3457.74272797949
4379,4.378999999999797,3457.650238757076
4380,4.379999999999797,3457.557748752418
4381,4.380999999999798,3457.465257965358
4382,4.381999999999798,3457.3727663957416
4383,4.382999999999798,3457.2802740434145
4384,4.383999999999799,3457.1877809082216
4385,4.384999999999799,3457.0952869900134
4386,4.385999999999799,3457.002792288637
4387,4.3869999999998,3456.9102968039288
4388,4.3879999999998,3456.8178005357368
4389,4.3889999999998,3456.725303483921
4390,4.389999999999801,3456.6328056483017
4391,4.390999999999801,3456.5403070287343
4392,4.391999999999801,3456.4478076250707
4393,4.392999999999802,3456.355307437144
4394,4.393999999999802,3456.262806464816
4395,4.394999999999802,3456.170304707909
4396,4.395999999999803,3456.077802166285
4397,4.396999999999803,3455.985298839777
4398,4.397999999999803,3455.892794728239
4399,4.398999999999804,3455.8002898315126
4400,4.399999999999804,3455.70778414944
4401,4.400999999999804,3455.615277681872
4402,4.401999999999805,3455.522770428636
4403,4.402999999999805,3455.430262389594
4404,4.403999999999805,3455.337753564576
4405,4.404999999999806,3455.245243953437
4406,4.405999999999806,3455.152733556016
4407,4.406999999999806,3455.060222372147
4408,4.407999999999807,3454.967710401704
4409,4.408999999999807,3454.8751976444887
4410,4.409999999999807,3454.78268410038
4411,4.410999999999808,3454.690169769204
4412,4.411999999999808,3454.5976546507977
4413,4.412999999999808,3454.5051387450208
4414,4.413999999999809,3454.4126220517023
4415,4.414999999999809,3454.3201045706987
4416,4.415999999999809,3454.227586301837
4417,4.41699999999981,3454.1350672449757
4418,4.41799999999981,3454.04254739995
4419,4.41899999999981,3453.9500267665985
4420,4.419999999999811,3453.857505344773
4421,4.420999999999811,3453.7649831343083
4422,4.421999999999811,3453.6724601350497
4423,4.422999999999812,3453.579936346841
4424,4.423999999999812,3453.487411769515
4425,4.424999999999812,3453.394886402933
4426,4.425999999999813,3453.30236024692
4427,4.426999999999813,3453.209833301325
4428,4.427999999999813,3453.117305565991
4429,4.428999999999814,3453.024777040749
4430,4.429999999999814,3452.932247725449
4431,4.430999999999814,3452.839717619942
4432,4.431999999999815,3452.7471867240456
4433,4.432999999999815,3452.6546550376183
4434,4.433999999999815,3452.562122560508
4435,4.434999999999816,3452.4695892925365
4436,4.435999999999816,3452.377055233553
4437,4.436999999999816,3452.284520383408
4438,4.437999999999817,3452.191984741932
4439,4.438999999999817,3452.0994483089703
4440,4.439999999999817,3452.006911084357
4441,4.440999999999818,3451.9143730679334
4442,4.441999999999818,3451.821834259553
4443,4.442999999999818,3451.7292946590383
4444,4.443999999999819,3451.6367542662524
4445,4.444999999999819,3451.5442130810143
4446,4.445999999999819,3451.4516711031683
4447,4.44699999999982,3451.3591283325663
4448,4.44799999999982,3451.266584769033
4449,4.44899999999982,3451.174040412417
4450,4.449999999999821,3451.0814952625583
4451,4.450999999999821,3450.9889493192954
4452,4.451999999999821,3450.8964025824694
4453,4.452999999999822,3450.803855051922
4454,4.453999999999822,3450.7113067274886
4455,4.454999999999822,3450.618757609009
4456,4.455999999999823,3450.5262076963163
4457,4.456999999999823,3450.433656989265
4458,4.457999999999823,3450.341105487685
4459,4.458999999999824,3450.2485531914176
4460,4.459999999999824,3450.156000100294
4461,4.460999999999824,3450.063446214161
4462,4.461999999999825,3449.970891532861
4463,4.462999999999825,3449.878336056234
4464,4.463999999999825,3449.7857797841048
4465,4.464999999999826,3449.693222716315
4466,4.465999999999826,3449.600664852708
4467,4.466999999999826,3449.5081061931314
4468,4.467999999999827,3449.4155467374158
4469,4.468999999999827,3449.3229864853924
4470,4.4699999999998274,3449.2304254369124
4471,4.470999999999828,3449.137863591804
4472,4.471999999999828,3449.045300949904
4473,4.4729999999998284,3448.952737511058
4474,4.473999999999829,3448.8601732750967
4475,4.474999999999829,3448.7676082418666
4476,4.475999999999829,3448.6750424111974
4477,4.47699999999983,3448.5824757829323
4478,4.47799999999983,3448.4899083568976
4479,4.478999999999831,3448.397340132953
4480,4.479999999999831,3448.3047711109093
4481,4.480999999999831,3448.2122012906148
4482,4.481999999999832,3448.119630671916
4483,4.482999999999832,3448.027059254636
4484,4.483999999999832,3447.9344870386244
4485,4.4849999999998325,3447.841914023707
4486,4.485999999999833,3447.749340209722
4487,4.486999999999833,3447.6567655965187
4488,4.4879999999998335,3447.5641901839185
4489,4.488999999999834,3447.4716139717625
4490,4.489999999999834,3447.379036959893
4491,4.4909999999998345,3447.286459148142
4492,4.491999999999835,3447.193880536339
4493,4.492999999999835,3447.101301124335
4494,4.493999999999836,3447.008720911962
4495,4.494999999999836,3446.916139899046
4496,4.495999999999836,3446.823558085421
4497,4.4969999999998365,3446.7309754709404
4498,4.497999999999837,3446.6383920554267
4499,4.498999999999837,3446.545807838721
4500,4.4999999999998375,3446.453222820649
4501,4.500999999999838,3446.360637001065
4502,4.501999999999838,3446.2680503797906
4503,4.502999999999839,3446.1754629566663
4504,4.503999999999839,3446.0828747315177
4505,4.504999999999839,3445.990285704196
4506,4.50599999999984,3445.89769587452
4507,4.50699999999984,3445.805105242336
4508,4.50799999999984,3445.7125138074834
4509,4.5089999999998405,3445.619921569772
4510,4.509999999999841,3445.527328529064
4511,4.510999999999841,3445.4347346851823
4512,4.5119999999998415,3445.34214003796
4513,4.512999999999842,3445.2495445872364
4514,4.513999999999842,3445.1569483328462
4515,4.5149999999998425,3445.0643512746224
4516,4.515999999999843,3444.971753412394
4517,4.516999999999843,3444.879154746006
4518,4.517999999999844,3444.786555275276
4519,4.518999999999844,3444.693955000049
4520,4.519999999999844,3444.6013539201567
4521,4.5209999999998445,3444.508752035445
4522,4.521999999999845,3444.416149345731
4523,4.522999999999845,3444.323545850844
4524,4.5239999999998455,3444.23094155063
4525,4.524999999999846,3444.1383364449284
4526,4.525999999999846,3444.045730533568
4527,4.526999999999847,3443.95312381636
4528,4.527999999999847,3443.860516293167
4529,4.528999999999847,3443.767907963803
4530,4.529999999999848,3443.6752988281087
4531,4.530999999999848,3443.5826888859237
4532,4.531999999999848,3443.49007813706
4533,4.5329999999998485,3443.3974665813794
4534,4.533999999999849,3443.3048542186893
4535,4.534999999999849,3443.21224104884
4536,4.5359999999998495,3443.11962707165
4537,4.53699999999985,3443.027012286953
4538,4.53799999999985,3442.9343966945944
4539,4.5389999999998505,3442.841780294401
4540,4.539999999999851,3442.749163086192
4541,4.540999999999851,3442.656545069816
4542,4.541999999999852,3442.5639262451027
4543,4.542999999999852,3442.471306611869
4544,4.543999999999852,3442.378686169964
4545,4.5449999999998525,3442.286064919214
4546,4.545999999999853,3442.1934428594423
4547,4.546999999999853,3442.100819990489
4548,4.5479999999998535,3442.00819631219
4549,4.548999999999854,3441.9155718243683
4550,4.549999999999854,3441.8229465268555
4551,4.550999999999855,3441.73032041949
4552,4.551999999999855,3441.637693502092
4553,4.552999999999855,3441.545065774508
4554,4.553999999999856,3441.452437236544
4555,4.554999999999856,3441.3598078880536
4556,4.555999999999856,3441.267177728851
4557,4.5569999999998565,3441.1745467587825
4558,4.557999999999857,3441.081914977672
4559,4.558999999999857,3440.9892823853525
4560,4.5599999999998575,3440.896648981649
4561,4.560999999999858,3440.804014766396
4562,4.561999999999858,3440.7113797394263
4563,4.5629999999998585,3440.6187439005485
4564,4.563999999999859,3440.526107249625
4565,4.564999999999859,3440.433469786469
4566,4.56599999999986,3440.340831510905
4567,4.56699999999986,3440.2481924227804
4568,4.56799999999986,3440.155552521908
4569,4.5689999999998605,3440.0629118081238
4570,4.569999999999861,3439.970270281259
4571,4.570999999999861,3439.8776279411463
4572,4.5719999999998615,3439.784984787605
4573,4.572999999999862,3439.6923408204752
4574,4.573999999999862,3439.5996960395582
4575,4.574999999999863,3439.507050444725
4576,4.575999999999863,3439.414404035785
4577,4.576999999999863,3439.321756812565
4578,4.577999999999864,3439.2291087748936
4579,4.578999999999864,3439.1364599226035
4580,4.579999999999864,3439.0438102555186
4581,4.5809999999998645,3438.9511597734804
4582,4.581999999999865,3438.858508476296
4583,4.582999999999865,3438.765856363807
4584,4.5839999999998655,3438.673203435844
4585,4.584999999999866,3438.580549692228
4586,4.585999999999866,3438.4878951327905
4587,4.5869999999998665,3438.395239757356
4588,4.587999999999867,3438.302583565756
4589,4.588999999999867,3438.2099265578263
4590,4.589999999999868,3438.1172687333737
4591,4.590999999999868,3438.024610092254
4592,4.591999999999868,3437.931950634273
4593,4.5929999999998685,3437.8392903592626
4594,4.593999999999869,3437.7466292670506
4595,4.594999999999869,3437.653967357468
4596,4.5959999999998695,3437.561304630344
4597,4.59699999999987,3437.4686410855043
4598,4.59799999999987,3437.375976722757
4599,4.598999999999871,3437.283311541967
4600,4.599999999999871,3437.1906455429285
4601,4.600999999999871,3437.097978725473
4602,4.601999999999872,3437.005311089445
4603,4.602999999999872,3436.912642634656
4604,4.603999999999872,3436.8199733609376
4605,4.6049999999998725,3436.7273032681146
4606,4.605999999999873,3436.6346323560097
4607,4.606999999999873,3436.5419606244623
4608,4.6079999999998735,3436.449288073294
4609,4.608999999999874,3436.356614702317
4610,4.609999999999874,3436.2639405113687
4611,4.6109999999998745,3436.171265500277
4612,4.611999999999875,3436.0785896688585
4613,4.612999999999875,3435.9859130169416
4614,4.613999999999876,3435.893235544368
4615,4.614999999999876,3435.8005572509437
4616,4.615999999999876,3435.707878136508
4617,4.6169999999998765,3435.615198200868
4618,4.617999999999877,3435.522517443862
4619,4.618999999999877,3435.429835865315
4620,4.6199999999998775,3435.3371534650564
4621,4.620999999999878,3435.244470242896
4622,4.621999999999878,3435.151786198669
4623,4.622999999999879,3435.059101332213
4624,4.623999999999879,3434.9664156433228
4625,4.624999999999879,3434.8737291318503
4626,4.62599999999988,3434.7810417976125
4627,4.62699999999988,3434.688353640425
4628,4.62799999999988,3434.5956646601267
4629,4.6289999999998805,3434.502974856525
4630,4.629999999999881,3434.41028422945
4631,4.630999999999881,3434.317592778736
4632,4.6319999999998815,3434.224900504198
4633,4.632999999999882,3434.1322074056543
4634,4.633999999999882,3434.039513482953
4635,4.6349999999998825,3433.9468187358893
4636,4.635999999999883,3433.8541231643107
4637,4.636999999999883,3433.761426768012
4638,4.637999999999884,3433.6687295468514
4639,4.638999999999884,3433.576031500628
4640,4.639999999999884,3433.4833326291705
4641,4.6409999999998846,3433.3906329323027
4642,4.641999999999885,3433.297932409856
4643,4.642999999999885,3433.2052310616405
4644,4.6439999999998856,3433.1125288874946
4645,4.644999999999886,3433.0198258872174
4646,4.645999999999886,3432.9271220606583
4647,4.646999999999887,3432.8344174076237
4648,4.647999999999887,3432.7417119279376
4649,4.648999999999887,3432.649005621437
4650,4.649999999999888,3432.556298487926
4651,4.650999999999888,3432.463590527237
4652,4.651999999999888,3432.3708817391903
4653,4.652999999999889,3432.2781721236083
4654,4.653999999999889,3432.185461680312
4655,4.654999999999889,3432.0927504091305
4656,4.65599999999989,3432.000038309869
4657,4.65699999999989,3431.9073253823685
4658,4.65799999999989,3431.81461162643
4659,4.658999999999891,3431.721897041896
4660,4.659999999999891,3431.629181628581
4661,4.660999999999891,3431.536465386313
4662,4.661999999999892,3431.4437483149027
4663,4.662999999999892,3431.351030414167
4664,4.663999999999892,3431.25831168394
4665,4.664999999999893,3431.1655921240367
4666,4.665999999999893,3431.072871734278
4667,4.666999999999893,3430.9801505144883
4668,4.667999999999894,3430.8874284644885
4669,4.668999999999894,3430.7947055840937
4670,4.669999999999894,3430.701981873134
4671,4.670999999999895,3430.6092573314195
4672,4.671999999999895,3430.5165319587763
4673,4.672999999999895,3430.4238057550324
4674,4.673999999999896,3430.3310787199894
4675,4.674999999999896,3430.2383508534904
4676,4.675999999999896,3430.145622155339
4677,4.676999999999897,3430.0528926253583
4678,4.677999999999897,3429.960162263383
4679,4.678999999999897,3429.867431069211
4680,4.679999999999898,3429.77469904267
4681,4.680999999999898,3429.681966183581
4682,4.681999999999898,3429.5892324917754
4683,4.682999999999899,3429.496497967058
4684,4.683999999999899,3429.40376260925
4685,4.684999999999899,3429.311026418167
4686,4.6859999999999,3429.218289393639
4687,4.6869999999999,3429.125551535491
4688,4.6879999999999,3429.032812843518
4689,4.688999999999901,3428.940073317565
4690,4.689999999999901,3428.847332957436
4691,4.690999999999901,3428.754591762953
4692,4.691999999999902,3428.661849733937
4693,4.692999999999902,3428.569106870206
4694,4.693999999999902,3428.47636317158
4695,4.694999999999903,3428.383618637869
4696,4.695999999999903,3428.2908732689093
4697,4.696999999999903,3428.1981270644947
4698,4.697999999999904,3428.105380024454
4699,4.698999999999904,3428.0126321486223
4700,4.699999999999904,3427.919883436792
4701,4.700999999999905,3427.827133888805
4702,4.701999999999905,3427.734383504458
4703,4.702999999999905,3427.6416322835844
4704,4.703999999999906,3427.548880225998
4705,4.704999999999906,3427.4561273315107
4706,4.705999999999906,3427.3633735999474
4707,4.706999999999907,3427.270619031112
4708,4.707999999999907,3427.177863624838
4709,4.708999999999907,3427.0851073809386
4710,4.709999999999908,3426.9923502992324
4711,4.710999999999908,3426.899592379528
4712,4.711999999999908,3426.806833621648
4713,4.712999999999909,3426.714074025416
4714,4.713999999999909,3426.6213135906387
4715,4.714999999999909,3426.528552317141
4716,4.71599999999991,3426.4357902047323
4717,4.71699999999991,3426.343027253226
4718,4.71799999999991,3426.2502634624566
4719,4.718999999999911,3426.1574988322213
4720,4.719999999999911,3426.06473336235
4721,4.720999999999911,3425.971967052648
4722,4.721999999999912,3425.8791999029527
4723,4.722999999999912,3425.7864319130485
